pickup_nta,pickup_day,pickup_hour,nta_trips,nta_mean_duration,nta_na
Bedford,6,9,0,0.0,1
Bedford,6,10,5,820.2,0
Bedford,6,11,0,0.0,1
Bedford,6,12,0,0.0,1
Bedford,6,13,0,0.0,1
Bedford,6,14,5,563.8,0
Bedford,6,15,0,0.0,1
Bedford,6,16,0,0.0,1
Bedford,6,17,0,0.0,1
Bedford,6,18,0,0.0,1
Bedford,6,19,0,0.0,1
Bedford,6,20,6,337.3333333333333,0
Bedford,6,21,0,0.0,1
Bedford,6,22,12,647.5,0
Bedford,6,23,11,622.0909090909091,0
Bedford Park-Fordham North,1,4,0,0.0,1
Bedford Park-Fordham North,1,5,0,0.0,1
Bedford Park-Fordham North,1,11,0,0.0,1
Bedford Park-Fordham North,3,22,0,0.0,1
Bedford Park-Fordham North,5,1,0,0.0,1
Bedford Park-Fordham North,5,5,0,0.0,1
Bedford Park-Fordham North,5,22,0,0.0,1
Bedford Park-Fordham North,6,2,0,0.0,1
Bedford Park-Fordham North,6,4,0,0.0,1
Bedford Park-Fordham North,6,10,0,0.0,1
Bedford Park-Fordham North,6,14,0,0.0,1
Bedford Park-Fordham North,6,20,0,0.0,1
Bedford Park-Fordham North,6,23,0,0.0,1
Bellerose,0,4,0,0.0,1
Bellerose,2,6,0,0.0,1
Bellerose,3,16,0,0.0,1
Belmont,3,1,0,0.0,1
Belmont,3,21,0,0.0,1
Belmont,4,15,0,0.0,1
Belmont,6,10,0,0.0,1
Belmont,6,16,0,0.0,1
Bensonhurst East,0,1,0,0.0,1
Bensonhurst East,0,7,0,0.0,1
Bensonhurst East,0,9,0,0.0,1
Bensonhurst East,0,14,0,0.0,1
Bensonhurst East,1,23,0,0.0,1
Bensonhurst East,2,2,0,0.0,1
Bensonhurst East,2,5,0,0.0,1
Bensonhurst East,2,13,0,0.0,1
Bensonhurst East,4,1,0,0.0,1
Bensonhurst East,6,2,0,0.0,1
Bensonhurst East,6,6,0,0.0,1
Bensonhurst East,6,7,0,0.0,1
Bensonhurst East,6,9,0,0.0,1
Bensonhurst East,6,11,0,0.0,1
Bensonhurst West,1,18,0,0.0,1
Bensonhurst West,4,17,0,0.0,1
Bensonhurst West,5,1,0,0.0,1
Bensonhurst West,5,3,0,0.0,1
Bensonhurst West,5,10,0,0.0,1
Bensonhurst West,5,20,0,0.0,1
Bensonhurst West,5,23,0,0.0,1
Bensonhurst West,6,9,0,0.0,1
Bensonhurst West,6,18,0,0.0,1
Borough Park,0,0,0,0.0,1
Borough Park,0,11,0,0.0,1
Borough Park,1,11,0,0.0,1
Borough Park,1,20,0,0.0,1
Borough Park,2,5,0,0.0,1
Borough Park,2,12,0,0.0,1
Borough Park,4,2,0,0.0,1
Borough Park,5,1,0,0.0,1
Borough Park,5,4,0,0.0,1
Borough Park,5,5,0,0.0,1
Borough Park,5,6,0,0.0,1
Borough Park,5,7,0,0.0,1
Borough Park,6,0,0,0.0,1
Borough Park,6,17,0,0.0,1
Borough Park,6,18,0,0.0,1
Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2,15,0,0.0,1
Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3,15,0,0.0,1
Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,6,6,0,0.0,1
Briarwood-Jamaica Hills,0,0,0,0.0,1
Briarwood-Jamaica Hills,0,8,0,0.0,1
Briarwood-Jamaica Hills,0,11,0,0.0,1
Briarwood-Jamaica Hills,0,18,0,0.0,1
Briarwood-Jamaica Hills,0,20,0,0.0,1
Briarwood-Jamaica Hills,0,21,0,0.0,1
Briarwood-Jamaica Hills,0,23,0,0.0,1
Briarwood-Jamaica Hills,1,2,0,0.0,1
Briarwood-Jamaica Hills,1,5,0,0.0,1
Briarwood-Jamaica Hills,1,6,0,0.0,1
Briarwood-Jamaica Hills,1,7,0,0.0,1
Briarwood-Jamaica Hills,1,9,0,0.0,1
Briarwood-Jamaica Hills,1,14,0,0.0,1
Briarwood-Jamaica Hills,1,16,0,0.0,1
Briarwood-Jamaica Hills,1,19,0,0.0,1
Briarwood-Jamaica Hills,1,20,0,0.0,1
Briarwood-Jamaica Hills,1,21,0,0.0,1
Briarwood-Jamaica Hills,1,23,0,0.0,1
Briarwood-Jamaica Hills,2,2,0,0.0,1
Briarwood-Jamaica Hills,2,4,0,0.0,1
Briarwood-Jamaica Hills,2,7,0,0.0,1
Briarwood-Jamaica Hills,2,11,0,0.0,1
Briarwood-Jamaica Hills,2,13,0,0.0,1
Briarwood-Jamaica Hills,2,14,0,0.0,1
Briarwood-Jamaica Hills,2,15,0,0.0,1
Briarwood-Jamaica Hills,2,16,0,0.0,1
Briarwood-Jamaica Hills,2,18,0,0.0,1
Briarwood-Jamaica Hills,2,20,0,0.0,1
Briarwood-Jamaica Hills,2,21,0,0.0,1
Briarwood-Jamaica Hills,3,0,0,0.0,1
Briarwood-Jamaica Hills,3,1,0,0.0,1
Briarwood-Jamaica Hills,3,7,0,0.0,1
Briarwood-Jamaica Hills,3,13,0,0.0,1
Briarwood-Jamaica Hills,3,14,0,0.0,1
Briarwood-Jamaica Hills,3,15,0,0.0,1
Briarwood-Jamaica Hills,3,16,0,0.0,1
Briarwood-Jamaica Hills,3,17,0,0.0,1
Briarwood-Jamaica Hills,3,18,0,0.0,1
Briarwood-Jamaica Hills,3,19,0,0.0,1
Briarwood-Jamaica Hills,3,20,0,0.0,1
Briarwood-Jamaica Hills,4,2,0,0.0,1
Briarwood-Jamaica Hills,4,5,0,0.0,1
Briarwood-Jamaica Hills,4,8,0,0.0,1
Briarwood-Jamaica Hills,4,9,0,0.0,1
Briarwood-Jamaica Hills,4,10,0,0.0,1
Briarwood-Jamaica Hills,4,11,0,0.0,1
Briarwood-Jamaica Hills,4,12,0,0.0,1
Briarwood-Jamaica Hills,4,13,0,0.0,1
Briarwood-Jamaica Hills,4,16,0,0.0,1
Briarwood-Jamaica Hills,4,20,0,0.0,1
Briarwood-Jamaica Hills,4,21,0,0.0,1
Briarwood-Jamaica Hills,4,22,0,0.0,1
Briarwood-Jamaica Hills,5,3,0,0.0,1
Briarwood-Jamaica Hills,5,4,0,0.0,1
Briarwood-Jamaica Hills,5,7,0,0.0,1
Briarwood-Jamaica Hills,5,8,0,0.0,1
Briarwood-Jamaica Hills,5,9,0,0.0,1
Briarwood-Jamaica Hills,5,10,0,0.0,1
Briarwood-Jamaica Hills,5,13,0,0.0,1
Briarwood-Jamaica Hills,5,15,0,0.0,1
Briarwood-Jamaica Hills,5,23,0,0.0,1
Briarwood-Jamaica Hills,6,0,0,0.0,1
Briarwood-Jamaica Hills,6,2,0,0.0,1
Briarwood-Jamaica Hills,6,8,0,0.0,1
Briarwood-Jamaica Hills,6,10,0,0.0,1
Briarwood-Jamaica Hills,6,12,0,0.0,1
Briarwood-Jamaica Hills,6,14,0,0.0,1
Briarwood-Jamaica Hills,6,15,0,0.0,1
Briarwood-Jamaica Hills,6,18,0,0.0,1
Briarwood-Jamaica Hills,6,21,0,0.0,1
Briarwood-Jamaica Hills,6,22,0,0.0,1
Brighton Beach,0,16,0,0.0,1
Brighton Beach,1,18,0,0.0,1
Brighton Beach,2,18,0,0.0,1
Brighton Beach,3,13,0,0.0,1
Brighton Beach,5,11,0,0.0,1
Brighton Beach,5,12,0,0.0,1
Brighton Beach,5,16,0,0.0,1
Brighton Beach,6,18,0,0.0,1
Bronxdale,0,11,0,0.0,1
Bronxdale,0,23,0,0.0,1
Bronxdale,1,6,0,0.0,1
Bronxdale,3,0,0,0.0,1
Bronxdale,5,4,0,0.0,1
Bronxdale,6,0,0,0.0,1
Brooklyn Heights-Cobble Hill,0,0,0,0.0,1
Brooklyn Heights-Cobble Hill,0,2,0,0.0,1
Brooklyn Heights-Cobble Hill,0,5,9,687.7777777777778,0
Brooklyn Heights-Cobble Hill,0,6,22,1236.5,0
Brooklyn Heights-Cobble Hill,0,7,24,1222.5,0
Brooklyn Heights-Cobble Hill,0,8,23,1190.8260869565217,0
Brooklyn Heights-Cobble Hill,0,9,6,1938.5,0
Brooklyn Heights-Cobble Hill,0,10,5,1403.8,0
Brooklyn Heights-Cobble Hill,0,11,0,0.0,1
Brooklyn Heights-Cobble Hill,0,12,5,989.8,0
Brooklyn Heights-Cobble Hill,0,13,5,1204.6,0
Brooklyn Heights-Cobble Hill,0,14,5,620.2,0
Brooklyn Heights-Cobble Hill,0,15,9,1065.7777777777778,0
Brooklyn Heights-Cobble Hill,0,16,0,0.0,1
Brooklyn Heights-Cobble Hill,0,17,5,1131.6,0
Brooklyn Heights-Cobble Hill,0,18,17,1020.5294117647059,0
Brooklyn Heights-Cobble Hill,0,19,5,959.4,0
Brooklyn Heights-Cobble Hill,0,20,10,977.9,0
Brooklyn Heights-Cobble Hill,0,21,16,966.125,0
Brooklyn Heights-Cobble Hill,0,22,9,737.8888888888889,0
Brooklyn Heights-Cobble Hill,0,23,9,924.3333333333334,0
Brooklyn Heights-Cobble Hill,1,0,8,572.5,0
Brooklyn Heights-Cobble Hill,1,1,0,0.0,1
Brooklyn Heights-Cobble Hill,1,3,0,0.0,1
Brooklyn Heights-Cobble Hill,1,4,0,0.0,1
Brooklyn Heights-Cobble Hill,1,5,0,0.0,1
Brooklyn Heights-Cobble Hill,1,6,28,989.8214285714286,0
Brooklyn Heights-Cobble Hill,1,7,27,1032.148148148148,0
Brooklyn Heights-Cobble Hill,1,8,25,1495.32,0
Brooklyn Heights-Cobble Hill,1,9,13,1516.6153846153845,0
Brooklyn Heights-Cobble Hill,1,10,6,1535.3333333333333,0
Brooklyn Heights-Cobble Hill,1,11,6,1093.3333333333333,0
Brooklyn Heights-Cobble Hill,1,12,5,1153.6,0
Brooklyn Heights-Cobble Hill,1,13,0,0.0,1
Brooklyn Heights-Cobble Hill,1,14,10,999.1,0
Brooklyn Heights-Cobble Hill,1,15,10,934.6,0
Brooklyn Heights-Cobble Hill,1,16,0,0.0,1
Brooklyn Heights-Cobble Hill,1,17,9,1067.111111111111,0
Brooklyn Heights-Cobble Hill,1,18,9,703.0,0
Brooklyn Heights-Cobble Hill,1,19,16,788.6875,0
Brooklyn Heights-Cobble Hill,1,20,10,866.3,0
Brooklyn Heights-Cobble Hill,1,21,11,781.7272727272727,0
Brooklyn Heights-Cobble Hill,1,22,10,940.4,0
Brooklyn Heights-Cobble Hill,1,23,10,823.1,0
Brooklyn Heights-Cobble Hill,2,0,0,0.0,1
Brooklyn Heights-Cobble Hill,2,1,5,324.4,0
Brooklyn Heights-Cobble Hill,2,2,0,0.0,1
Brooklyn Heights-Cobble Hill,2,3,0,0.0,1
Brooklyn Heights-Cobble Hill,2,4,0,0.0,1
Brooklyn Heights-Cobble Hill,2,5,5,976.2,0
Brooklyn Heights-Cobble Hill,2,6,21,1075.2380952380952,0
Brooklyn Heights-Cobble Hill,2,7,35,1229.7142857142858,0
Brooklyn Heights-Cobble Hill,2,8,22,1467.6363636363637,0
Brooklyn Heights-Cobble Hill,2,9,9,1173.7777777777778,0
Brooklyn Heights-Cobble Hill,2,10,8,1238.0,0
Brooklyn Heights-Cobble Hill,2,11,7,983.4285714285714,0
Brooklyn Heights-Cobble Hill,2,12,7,1217.0,0
Brooklyn Heights-Cobble Hill,2,13,5,1465.2,0
Brooklyn Heights-Cobble Hill,2,14,11,776.9090909090909,0
Brooklyn Heights-Cobble Hill,2,15,0,0.0,1
Brooklyn Heights-Cobble Hill,2,16,6,957.6666666666666,0
Brooklyn Heights-Cobble Hill,2,17,11,982.0,0
Brooklyn Heights-Cobble Hill,2,18,20,620.75,0
Brooklyn Heights-Cobble Hill,2,19,5,787.2,0
Brooklyn Heights-Cobble Hill,2,20,17,1136.3529411764705,0
Brooklyn Heights-Cobble Hill,2,21,16,786.3125,0
Brooklyn Heights-Cobble Hill,2,22,18,797.3888888888889,0
Brooklyn Heights-Cobble Hill,2,23,14,721.5,0
Brooklyn Heights-Cobble Hill,3,0,6,800.0,0
Brooklyn Heights-Cobble Hill,3,1,0,0.0,1
Brooklyn Heights-Cobble Hill,3,2,0,0.0,1
Brooklyn Heights-Cobble Hill,3,5,7,679.0,0
Brooklyn Heights-Cobble Hill,3,6,16,949.375,0
Brooklyn Heights-Cobble Hill,3,7,38,1146.6315789473683,0
Brooklyn Heights-Cobble Hill,3,8,28,1320.857142857143,0
Brooklyn Heights-Cobble Hill,3,9,9,1179.5555555555557,0
Brooklyn Heights-Cobble Hill,3,10,9,1482.6666666666667,0
Brooklyn Heights-Cobble Hill,3,11,6,1676.5,0
Brooklyn Heights-Cobble Hill,3,12,5,1194.4,0
Brooklyn Heights-Cobble Hill,3,13,6,1237.5,0
Brooklyn Heights-Cobble Hill,3,14,5,1028.8,0
Brooklyn Heights-Cobble Hill,3,15,0,0.0,1
Brooklyn Heights-Cobble Hill,3,17,9,1138.7777777777778,0
Brooklyn Heights-Cobble Hill,3,18,12,1156.0833333333333,0
Brooklyn Heights-Cobble Hill,3,19,20,1014.95,0
Brooklyn Heights-Cobble Hill,3,20,14,1010.8571428571429,0
Brooklyn Heights-Cobble Hill,3,21,15,885.6666666666666,0
Brooklyn Heights-Cobble Hill,3,22,17,665.4117647058823,0
Brooklyn Heights-Cobble Hill,3,23,13,732.0769230769231,0
Brooklyn Heights-Cobble Hill,4,0,10,860.3,0
Brooklyn Heights-Cobble Hill,4,1,0,0.0,1
Brooklyn Heights-Cobble Hill,4,2,0,0.0,1
Brooklyn Heights-Cobble Hill,4,3,0,0.0,1
Brooklyn Heights-Cobble Hill,4,4,0,0.0,1
Brooklyn Heights-Cobble Hill,4,5,12,959.5,0
Brooklyn Heights-Cobble Hill,4,6,20,1259.1,0
Brooklyn Heights-Cobble Hill,4,7,40,1169.1,0
Brooklyn Heights-Cobble Hill,4,8,22,1071.4545454545455,0
Brooklyn Heights-Cobble Hill,4,9,15,1291.0666666666666,0
Brooklyn Heights-Cobble Hill,4,10,0,0.0,1
Brooklyn Heights-Cobble Hill,4,12,15,1126.3333333333333,0
Brooklyn Heights-Cobble Hill,4,13,11,1423.7272727272727,0
Brooklyn Heights-Cobble Hill,4,14,9,925.3333333333334,0
Brooklyn Heights-Cobble Hill,4,15,6,1462.0,0
Brooklyn Heights-Cobble Hill,4,16,7,1358.2857142857142,0
Brooklyn Heights-Cobble Hill,4,17,6,1605.3333333333333,0
Brooklyn Heights-Cobble Hill,4,18,16,889.4375,0
Brooklyn Heights-Cobble Hill,4,19,10,925.2,0
Brooklyn Heights-Cobble Hill,4,20,11,730.9090909090909,0
Brooklyn Heights-Cobble Hill,4,21,12,788.6666666666666,0
Brooklyn Heights-Cobble Hill,4,22,10,640.4,0
Brooklyn Heights-Cobble Hill,4,23,14,1172.0,0
Brooklyn Heights-Cobble Hill,5,0,12,719.25,0
Brooklyn Heights-Cobble Hill,5,1,11,711.9090909090909,0
Brooklyn Heights-Cobble Hill,5,2,10,720.1,0
Brooklyn Heights-Cobble Hill,5,3,0,0.0,1
Brooklyn Heights-Cobble Hill,5,4,0,0.0,1
Brooklyn Heights-Cobble Hill,5,6,7,916.7142857142857,0
Brooklyn Heights-Cobble Hill,5,7,9,902.8888888888889,0
Brooklyn Heights-Cobble Hill,5,8,10,622.9,0
Brooklyn Heights-Cobble Hill,5,9,19,731.1052631578947,0
Brooklyn Heights-Cobble Hill,5,10,13,797.1538461538462,0
Brooklyn Heights-Cobble Hill,5,11,14,772.8571428571429,0
Brooklyn Heights-Cobble Hill,5,12,16,923.875,0
Brooklyn Heights-Cobble Hill,5,13,10,1315.1,0
Brooklyn Heights-Cobble Hill,5,14,7,933.8571428571429,0
Brooklyn Heights-Cobble Hill,5,15,7,880.1428571428571,0
Brooklyn Heights-Cobble Hill,5,16,9,840.1111111111111,0
Brooklyn Heights-Cobble Hill,5,17,9,927.0,0
Brooklyn Heights-Cobble Hill,5,18,16,683.5625,0
Brooklyn Heights-Cobble Hill,5,19,14,929.5,0
Brooklyn Heights-Cobble Hill,5,20,19,862.3684210526316,0
Brooklyn Heights-Cobble Hill,5,21,5,1104.6,0
Brooklyn Heights-Cobble Hill,5,22,11,1079.1818181818182,0
Brooklyn Heights-Cobble Hill,5,23,22,905.3636363636364,0
Brooklyn Heights-Cobble Hill,6,0,17,830.1176470588235,0
Brooklyn Heights-Cobble Hill,6,1,12,759.75,0
Brooklyn Heights-Cobble Hill,6,2,5,471.4,0
Brooklyn Heights-Cobble Hill,6,3,0,0.0,1
Brooklyn Heights-Cobble Hill,6,4,0,0.0,1
Brooklyn Heights-Cobble Hill,6,6,0,0.0,1
Brooklyn Heights-Cobble Hill,6,7,0,0.0,1
Brooklyn Heights-Cobble Hill,6,8,0,0.0,1
Brooklyn Heights-Cobble Hill,6,9,14,774.7142857142857,0
Brooklyn Heights-Cobble Hill,6,10,15,998.2,0
Brooklyn Heights-Cobble Hill,6,11,12,617.75,0
Brooklyn Heights-Cobble Hill,6,12,19,769.5263157894736,0
Brooklyn Heights-Cobble Hill,6,13,11,894.3636363636364,0
Brooklyn Heights-Cobble Hill,6,14,13,996.5384615384615,0
Brooklyn Heights-Cobble Hill,6,15,17,970.4117647058823,0
Brooklyn Heights-Cobble Hill,6,16,11,1007.6363636363636,0
Brooklyn Heights-Cobble Hill,6,17,13,1067.923076923077,0
Brooklyn Heights-Cobble Hill,6,18,9,628.6666666666666,0
Brooklyn Heights-Cobble Hill,6,19,7,983.5714285714286,0
Brooklyn Heights-Cobble Hill,6,20,10,1006.9,0
Brooklyn Heights-Cobble Hill,6,21,9,840.0,0
Brooklyn Heights-Cobble Hill,6,22,17,921.1176470588235,0
Brooklyn Heights-Cobble Hill,6,23,6,719.3333333333334,0
Brownsville,0,14,0,0.0,1
Brownsville,1,5,0,0.0,1
Brownsville,1,6,0,0.0,1
Brownsville,1,10,0,0.0,1
Brownsville,1,18,0,0.0,1
Brownsville,2,22,0,0.0,1
Brownsville,2,23,0,0.0,1
Brownsville,3,3,0,0.0,1
Brownsville,3,13,0,0.0,1
Brownsville,3,20,0,0.0,1
Brownsville,4,18,0,0.0,1
Brownsville,5,0,0,0.0,1
Brownsville,5,2,0,0.0,1
Brownsville,5,4,0,0.0,1
Brownsville,5,8,0,0.0,1
Brownsville,5,15,0,0.0,1
Brownsville,5,21,0,0.0,1
Brownsville,5,22,0,0.0,1
Brownsville,5,23,0,0.0,1
Brownsville,6,1,0,0.0,1
Brownsville,6,5,0,0.0,1
Brownsville,6,18,0,0.0,1
Brownsville,6,19,0,0.0,1
Bushwick North,0,0,0,0.0,1
Bushwick North,0,1,7,434.7142857142857,0
Bushwick North,0,2,0,0.0,1
Bushwick North,0,3,0,0.0,1
Bushwick North,0,4,0,0.0,1
Bushwick North,0,5,0,0.0,1
Bushwick North,0,6,0,0.0,1
Bushwick North,0,21,0,0.0,1
Bushwick North,0,22,0,0.0,1
Bushwick North,0,23,0,0.0,1
Bushwick North,1,0,7,578.5714285714286,0
Bushwick North,1,3,0,0.0,1
Bushwick North,1,4,0,0.0,1
Bushwick North,1,5,0,0.0,1
Bushwick North,1,9,0,0.0,1
Bushwick North,1,13,0,0.0,1
Bushwick North,1,18,0,0.0,1
Bushwick North,1,21,0,0.0,1
Bushwick North,1,23,7,466.85714285714283,0
Bushwick North,2,0,6,1028.5,0
Bushwick North,2,1,8,576.0,0
Bushwick North,2,2,0,0.0,1
Bushwick North,2,3,0,0.0,1
Bushwick North,2,4,0,0.0,1
Bushwick North,2,5,0,0.0,1
Bushwick North,2,14,0,0.0,1
Bushwick North,2,15,0,0.0,1
Bushwick North,2,17,0,0.0,1
Bushwick North,2,19,0,0.0,1
Bushwick North,2,20,0,0.0,1
Bushwick North,2,21,0,0.0,1
Bushwick North,2,22,5,447.0,0
Bushwick North,2,23,0,0.0,1
Bushwick North,3,0,8,492.75,0
Bushwick North,3,1,7,624.4285714285714,0
Bushwick North,3,2,0,0.0,1
Bushwick North,3,3,0,0.0,1
Bushwick North,3,4,0,0.0,1
Bushwick North,3,10,0,0.0,1
Bushwick North,3,18,0,0.0,1
Bushwick North,3,22,0,0.0,1
Bushwick North,3,23,0,0.0,1
Bushwick North,4,0,0,0.0,1
Bushwick North,4,1,9,509.3333333333333,0
Bushwick North,4,2,0,0.0,1
Bushwick North,4,3,0,0.0,1
Bushwick North,4,4,9,1175.2222222222222,0
Bushwick North,4,5,0,0.0,1
Bushwick North,4,6,0,0.0,1
Bushwick North,4,15,0,0.0,1
Bushwick North,4,20,0,0.0,1
Bushwick North,4,21,0,0.0,1
Bushwick North,4,22,0,0.0,1
Bushwick North,4,23,10,732.7,0
Bushwick North,5,0,0,0.0,1
Bushwick North,5,1,13,697.3076923076923,0
Bushwick North,5,2,11,720.6363636363636,0
Bushwick North,5,3,14,682.2142857142857,0
Bushwick North,5,4,18,585.7777777777778,0
Bushwick North,5,5,10,452.6,0
Bushwick North,5,6,0,0.0,1
Bushwick North,5,7,0,0.0,1
Bushwick North,5,8,0,0.0,1
Bushwick North,5,9,0,0.0,1
Bushwick North,5,16,0,0.0,1
Bushwick North,5,18,0,0.0,1
Bushwick North,5,19,0,0.0,1
Bushwick North,5,22,0,0.0,1
Bushwick North,5,23,7,747.5714285714286,0
Bushwick North,6,0,14,1110.4285714285713,0
Bushwick North,6,1,18,953.5555555555555,0
Bushwick North,6,2,17,712.7647058823529,0
Bushwick North,6,3,13,777.6153846153846,0
Bushwick North,6,4,12,723.5,0
Bushwick North,6,5,9,617.5555555555555,0
Bushwick North,6,6,6,1279.1666666666667,0
Bushwick North,6,8,0,0.0,1
Bushwick North,6,10,0,0.0,1
Bushwick North,6,12,0,0.0,1
Bushwick North,6,13,0,0.0,1
Bushwick North,6,14,0,0.0,1
Bushwick North,6,17,0,0.0,1
Bushwick North,6,18,0,0.0,1
Bushwick North,6,20,0,0.0,1
Bushwick North,6,21,0,0.0,1
Bushwick North,6,22,0,0.0,1
Bushwick North,6,23,7,541.7142857142857,0
Bushwick South,0,0,9,669.6666666666666,0
Bushwick South,0,1,8,762.75,0
Bushwick South,0,2,8,570.75,0
Bushwick South,0,3,0,0.0,1
Bushwick South,0,4,0,0.0,1
Bushwick South,0,5,0,0.0,1
Bushwick South,0,6,0,0.0,1
Bushwick South,0,7,0,0.0,1
Bushwick South,0,9,0,0.0,1
Bushwick South,0,10,0,0.0,1
Bushwick South,0,13,0,0.0,1
Bushwick South,0,14,0,0.0,1
Bushwick South,0,18,0,0.0,1
Bushwick South,0,19,0,0.0,1
Bushwick South,0,20,0,0.0,1
Bushwick South,0,21,0,0.0,1
Bushwick South,0,22,6,732.1666666666666,0
Bushwick South,0,23,5,780.6,0
Bushwick South,1,0,8,988.25,0
Bushwick South,1,1,7,900.5714285714286,0
Bushwick South,1,2,6,715.1666666666666,0
Bushwick South,1,3,0,0.0,1
Bushwick South,1,4,7,819.7142857142857,0
Bushwick South,1,5,0,0.0,1
Bushwick South,1,6,0,0.0,1
Bushwick South,1,7,0,0.0,1
Bushwick South,1,8,0,0.0,1
Bushwick South,1,12,0,0.0,1
Bushwick South,1,13,0,0.0,1
Bushwick South,1,19,0,0.0,1
Bushwick South,1,20,0,0.0,1
Bushwick South,1,21,5,551.0,0
Bushwick South,1,22,6,808.3333333333334,0
Bushwick South,1,23,6,694.6666666666666,0
Bushwick South,2,0,9,788.8888888888889,0
Bushwick South,2,1,8,751.0,0
Bushwick South,2,2,8,475.375,0
Bushwick South,2,3,7,506.14285714285717,0
Bushwick South,2,4,0,0.0,1
Bushwick South,2,5,0,0.0,1
Bushwick South,2,8,0,0.0,1
Bushwick South,2,11,0,0.0,1
Bushwick South,2,13,0,0.0,1
Bushwick South,2,14,0,0.0,1
Bushwick South,2,16,0,0.0,1
Bushwick South,2,17,0,0.0,1
Bushwick South,2,19,0,0.0,1
Bushwick South,2,20,0,0.0,1
Bushwick South,2,21,5,1054.6,0
Bushwick South,2,22,0,0.0,1
Bushwick South,2,23,9,702.0,0
Bushwick South,3,0,12,817.5,0
Bushwick South,3,1,5,1085.2,0
Bushwick South,3,2,7,957.4285714285714,0
Bushwick South,3,3,5,640.8,0
Bushwick South,3,4,0,0.0,1
Bushwick South,3,5,0,0.0,1
Bushwick South,3,6,0,0.0,1
Bushwick South,3,7,0,0.0,1
Bushwick South,3,10,0,0.0,1
Bushwick South,3,13,0,0.0,1
Bushwick South,3,15,0,0.0,1
Bushwick South,3,17,0,0.0,1
Bushwick South,3,19,0,0.0,1
Bushwick South,3,21,0,0.0,1
Bushwick South,3,22,7,707.2857142857143,0
Bushwick South,3,23,14,681.4285714285714,0
Bushwick South,4,0,23,589.3478260869565,0
Bushwick South,4,1,18,641.3333333333334,0
Bushwick South,4,2,12,768.0833333333334,0
Bushwick South,4,3,17,545.1176470588235,0
Bushwick South,4,4,12,651.3333333333334,0
Bushwick South,4,5,0,0.0,1
Bushwick South,4,7,0,0.0,1
Bushwick South,4,10,0,0.0,1
Bushwick South,4,14,0,0.0,1
Bushwick South,4,18,0,0.0,1
Bushwick South,4,19,0,0.0,1
Bushwick South,4,20,5,541.6,0
Bushwick South,4,21,0,0.0,1
Bushwick South,4,22,5,712.6,0
Bushwick South,4,23,14,1039.142857142857,0
Bushwick South,5,0,16,772.9375,0
Bushwick South,5,1,25,733.48,0
Bushwick South,5,2,22,761.2272727272727,0
Bushwick South,5,3,27,777.9629629629629,0
Bushwick South,5,4,16,517.1875,0
Bushwick South,5,5,7,677.2857142857143,0
Bushwick South,5,6,0,0.0,1
Bushwick South,5,7,0,0.0,1
Bushwick South,5,8,0,0.0,1
Bushwick South,5,9,0,0.0,1
Bushwick South,5,10,0,0.0,1
Bushwick South,5,11,0,0.0,1
Bushwick South,5,12,0,0.0,1
Bushwick South,5,13,0,0.0,1
Bushwick South,5,14,0,0.0,1
Bushwick South,5,15,0,0.0,1
Bushwick South,5,17,0,0.0,1
Bushwick South,5,18,0,0.0,1
Bushwick South,5,19,7,1442.857142857143,0
Bushwick South,5,20,0,0.0,1
Bushwick South,5,21,0,0.0,1
Bushwick South,5,22,8,806.75,0
Bushwick South,5,23,14,613.0714285714286,0
Bushwick South,6,0,21,763.4761904761905,0
Bushwick South,6,1,32,683.125,0
Bushwick South,6,2,37,738.4054054054054,0
Bushwick South,6,3,30,575.6333333333333,0
Bushwick South,6,4,22,744.4545454545455,0
Bushwick South,6,5,0,0.0,1
Bushwick South,6,6,10,926.3,0
Bushwick South,6,10,0,0.0,1
Bushwick South,6,11,0,0.0,1
Bushwick South,6,12,0,0.0,1
Bushwick South,6,14,0,0.0,1
Bushwick South,6,15,0,0.0,1
Bushwick South,6,16,0,0.0,1
Bushwick South,6,17,5,1258.6,0
Bushwick South,6,18,0,0.0,1
Bushwick South,6,19,0,0.0,1
Bushwick South,6,21,0,0.0,1
Bushwick South,6,22,10,884.6,0
Bushwick South,6,23,13,591.9230769230769,0
Cambria Heights,3,11,0,0.0,1
Canarsie,0,9,0,0.0,1
Canarsie,0,21,0,0.0,1
Canarsie,1,6,0,0.0,1
Canarsie,2,13,0,0.0,1
Canarsie,2,21,0,0.0,1
Canarsie,2,23,0,0.0,1
Canarsie,3,3,0,0.0,1
Canarsie,3,20,0,0.0,1
Canarsie,4,18,0,0.0,1
Canarsie,5,1,0,0.0,1
Canarsie,5,4,0,0.0,1
Canarsie,5,5,0,0.0,1
Canarsie,5,11,0,0.0,1
Canarsie,5,13,0,0.0,1
Canarsie,5,14,0,0.0,1
Canarsie,6,5,0,0.0,1
Canarsie,6,7,0,0.0,1
Canarsie,6,8,0,0.0,1
Canarsie,6,20,0,0.0,1
Canarsie,6,22,0,0.0,1
Canarsie,6,23,0,0.0,1
Carroll Gardens-Columbia Street-Red Hook,0,0,10,814.9,0
Carroll Gardens-Columbia Street-Red Hook,0,1,0,0.0,1
