pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,dist_mile,pickup_hour,pickup_day,pickup_borough,dropoff_borough,trip_duration,hour_group,speed
-73.86831665039062,40.85794448852539,-73.91474914550781,40.830242156982415,single,3.0942483851242018,4,Sat,Bronx,Bronx,793,0~6,14.047029238899277
-73.89920043945312,40.820926666259766,-73.92620849609375,40.816043853759766,single,1.4553640398392769,6,Fri,Bronx,Bronx,678,0~6,7.727596671712974
-73.92875671386719,40.81463623046875,-73.9166259765625,40.813175201416016,two_or_more,0.6439066775184669,17,Sun,Bronx,Bronx,294,12~18,7.884571561450614
-73.90861511230467,40.82447052001953,-73.87631225585938,40.87575149536133,single,3.9225564713208407,2,Thu,Bronx,Bronx,980,0~6,14.409391119137783
-73.92835998535155,40.8295783996582,-73.9103775024414,40.80200958251953,two_or_more,2.123120174751755,15,Sat,Bronx,Bronx,621,12~18,12.30794304203916
-73.87969970703125,40.876628875732415,-73.89331817626953,40.86540985107422,two_or_more,1.052705389589047,7,Sat,Bronx,Bronx,356,6~12,10.645335400338677
-73.92902374267578,40.81237030029297,-73.98590087890625,40.77789688110352,single,3.815094873255088,7,Tue,Bronx,Bronx,1581,6~12,8.687123051055229
-73.9236831665039,40.807010650634766,-73.88050079345702,40.875221252441406,single,5.2225301297249365,4,Sun,Bronx,Bronx,1104,0~6,17.029989553450882
-73.91678619384764,40.83712005615234,-73.91678619384764,40.83712005615234,single,0.0,22,Mon,Bronx,Bronx,860,18~24,0.0
-73.92340850830078,40.81761169433594,-73.93779754638672,40.82282638549805,single,0.8357204348926457,8,Mon,Bronx,Bronx,376,6~12,8.001578631950863
-73.89613342285155,40.84681701660156,-73.89915466308595,40.841121673583984,single,0.4236915567239118,8,Tue,Bronx,Bronx,166,6~12,9.188491591602906
-73.92474365234375,40.83388900756836,-73.90074157714845,40.81909942626953,two_or_more,1.6199661293517869,0,Thu,Bronx,Bronx,624,18~24,9.345958438568001
-73.84561157226561,40.84865951538086,-73.85833740234375,40.90821075439453,single,4.162990762408125,14,Fri,Bronx,Bronx,1274,12~18,11.76355317477963
-73.91477966308595,40.85381317138672,-73.91121673583984,40.84120178222656,single,0.8900357027651715,22,Mon,Bronx,Bronx,486,18~24,6.592857057519789
-73.87029266357422,40.836402893066406,-73.88301849365233,40.853736877441406,single,1.3694427292418812,23,Mon,Bronx,Bronx,336,18~24,14.672600670448727
-73.9294662475586,40.80796813964844,-73.96533966064453,40.76759719848633,single,3.361553989303333,19,Mon,Bronx,Bronx,836,18~24,14.475591341497605
-73.92681884765625,40.82005310058594,-73.91712951660156,40.8562126159668,single,2.5462881931942354,20,Sun,Bronx,Bronx,483,18~24,18.978545539335915
-73.92124938964845,40.844974517822266,-73.92124938964845,40.844974517822266,two_or_more,0.0,16,Mon,Bronx,Bronx,423,12~18,0.0
-73.92884063720702,40.80979919433594,-73.93402099609375,40.80215072631836,two_or_more,0.5935632513210533,4,Sun,Bronx,Bronx,196,0~6,10.902182167121387
-73.91732025146483,40.80099868774414,-73.938232421875,40.8119010925293,two_or_more,1.329733238129506,20,Fri,Bronx,Bronx,761,18~24,6.29045947078347
-73.9229736328125,40.82642364501953,-73.93134307861328,40.868927001953125,single,2.965503143719453,11,Mon,Bronx,Bronx,1100,6~12,9.705283015809119
-73.86961364746092,40.85493087768555,-73.90350341796875,40.8650016784668,single,1.9066277066771904,22,Sat,Bronx,Bronx,589,18~24,11.65341212909658
-73.8763656616211,40.82101440429688,-73.86942291259764,40.860218048095696,single,2.729556998903041,1,Tue,Bronx,Bronx,537,0~6,18.29870613789748
-73.92240142822266,40.83182144165039,-73.94193267822266,40.84456634521485,two_or_more,1.3494897716556389,21,Sun,Bronx,Bronx,840,18~24,5.7835275928098815
-73.92839813232422,40.810203552246094,-73.93629455566406,40.799095153808594,single,0.8711905006953093,19,Fri,Bronx,Bronx,213,18~24,14.724346490624947
-73.9293212890625,40.80752182006836,-73.98312377929686,40.76372909545898,two_or_more,4.134523719859359,0,Sun,Bronx,Bronx,847,18~24,17.57294615288512
-73.8531951904297,40.84946441650391,-73.84091186523438,40.86167907714844,single,1.060464471613618,0,Sun,Bronx,Bronx,461,18~24,8.281284377026084
-73.9176483154297,40.834754943847656,-73.93607330322266,40.806167602539055,single,2.1963905040867724,20,Sat,Bronx,Bronx,724,18~24,10.921278749602736
-73.9141082763672,40.8454475402832,-73.86650085449219,40.83756256103516,single,2.5534705000591464,4,Tue,Bronx,Bronx,1073,0~6,8.56709580634942
-73.8683853149414,40.86698913574219,-73.8685531616211,40.86800384521485,two_or_more,0.0705690046542968,19,Thu,Bronx,Bronx,124,18~24,2.0487775544795843
-73.88086700439453,40.85919570922852,-73.88086700439453,40.85919570922852,single,0.0,15,Sun,Bronx,Bronx,706,12~18,0.0
-73.88746643066406,40.87221908569336,-73.87766265869139,40.75642013549805,single,8.007042131918464,1,Sat,Bronx,Bronx,1562,0~6,18.454130393666112
-73.86051940917967,40.83361053466797,-73.838623046875,40.81757736206056,two_or_more,1.5941458211500528,8,Tue,Bronx,Bronx,995,6~12,5.767763775015267
-73.86711120605469,40.87535858154297,-73.90795135498048,40.83537673950195,single,3.4914307435606533,0,Mon,Bronx,Bronx,1146,18~24,10.9678452677298
-73.90766143798828,40.83570861816406,-73.91494750976561,40.87068557739258,two_or_more,2.443552591752807,23,Sat,Bronx,Bronx,1019,18~24,8.632766761835235
-73.91765594482422,40.83468627929688,-73.95096588134764,40.82592391967773,single,1.8476098365319835,6,Wed,Bronx,Bronx,552,0~6,12.04962936868685
-73.9247055053711,40.82331085205078,-73.95709991455078,40.8125228881836,single,1.8541961059283416,15,Thu,Bronx,Bronx,976,12~18,6.8392479317029
-73.92829895019531,40.830921173095696,-73.91724395751953,40.83768081665039,two_or_more,0.7438148602884006,2,Sat,Bronx,Bronx,299,0~6,8.955630424877064
-73.87650299072266,40.87083435058594,-73.90572357177734,40.85976791381836,single,1.7106360017420978,4,Sun,Bronx,Bronx,685,0~6,8.99020380477599
-73.92581939697266,40.8061981201172,-73.90019989013672,40.777610778808594,two_or_more,2.386713924985248,14,Sun,Bronx,Bronx,743,12~18,11.564158990507256
-73.9227523803711,40.826881408691406,-74.01095581054686,40.710147857666016,single,9.289465949282777,17,Sun,Bronx,Bronx,2293,12~18,14.584421028093328
-73.86913299560547,40.87810134887695,-73.94331359863281,40.831634521484375,single,5.038510465711064,17,Wed,Bronx,Bronx,1633,12~18,11.107555221408347
-73.8790512084961,40.83454132080078,-73.91383361816406,40.847293853759766,single,2.024057759688932,21,Sat,Bronx,Bronx,668,18~24,10.908095710898436
-73.92945098876953,40.81502532958984,-73.91939544677734,40.86489868164063,single,3.481561156390764,6,Mon,Bronx,Bronx,702,0~6,17.85415977636289
-73.91658020019531,40.81669616699219,-73.90474700927734,40.82599258422852,single,0.8923409245382444,15,Sat,Bronx,Bronx,481,12~18,6.678643094257131
-73.91477966308595,40.818321228027344,-73.91951751708984,40.80765151977539,single,0.777017874858914,4,Sun,Bronx,Bronx,386,0~6,7.246798832881065
-73.92315673828125,40.806739807128906,-73.99392700195312,40.75138092041016,single,5.326522902438311,5,Fri,Bronx,Bronx,1487,0~6,12.895415231188919
-73.90056610107422,40.8924560546875,-73.98185729980467,40.78179931640625,single,8.743817225121662,15,Fri,Bronx,Bronx,1381,12~18,22.793440992351904
-73.90641784667967,40.88002014160156,-73.90351867675781,40.8528709411621,two_or_more,1.879551849512736,22,Thu,Bronx,Bronx,932,18~24,7.260071521723014
-73.83666229248048,40.843460083007805,-73.8479995727539,40.857437133789055,single,1.1327354457900949,10,Mon,Bronx,Bronx,460,6~12,8.8648860974877
-73.91468811035155,40.8053092956543,-73.9146957397461,40.8053092956543,single,0.0004000298321578,0,Wed,Bronx,Bronx,18,18~24,0.08000596643156
-73.91960144042967,40.8236198425293,-73.92664337158203,40.81851959228516,single,0.5100225267807245,11,Tue,Bronx,Bronx,287,6~12,6.397495109444627
-73.9231185913086,40.80504608154297,-73.99510192871094,40.7446746826172,single,5.622469860803929,16,Mon,Bronx,Bronx,2404,12~18,8.419672004531675
-73.92210388183594,40.80459213256836,-73.9500732421875,40.79815673828125,single,1.5323498793087869,2,Sat,Bronx,Bronx,518,0~6,10.649535840756048
-73.92749786376953,40.81843566894531,-73.99119567871094,40.75775909423828,two_or_more,5.356330322585319,8,Sat,Bronx,Bronx,1817,6~12,10.612432119596669
-73.91694641113281,40.837440490722656,-73.91694641113281,40.837440490722656,single,0.0,18,Fri,Bronx,Bronx,544,12~18,0.0
-73.92789459228516,40.834266662597656,-73.92790222167967,40.83424758911133,single,0.001375540885712,1,Mon,Bronx,Bronx,29,0~6,0.1707567996056276
-73.92240142822266,40.80959701538086,-73.85224151611328,40.80751037597656,two_or_more,3.681311964189298,3,Sun,Bronx,Bronx,725,0~6,18.279618029077895
-73.91680145263672,40.83734893798828,-73.91680145263672,40.83734893798828,single,0.0,21,Mon,Bronx,Bronx,1361,18~24,0.0
-73.92957305908203,40.81937026977539,-73.94355773925781,40.798561096191406,single,1.6122726987863092,13,Sun,Bronx,Bronx,536,12~18,10.828697230654315
-73.907470703125,40.836029052734375,-73.9104766845703,40.82733917236328,two_or_more,0.6199857913157107,0,Thu,Bronx,Bronx,995,18~24,2.243164672097044
-73.88919067382812,40.873756408691406,-73.86582946777344,40.92028427124024,single,3.435749221382268,20,Sun,Bronx,Bronx,529,18~24,23.3812801455126
-73.92993927001953,40.81932067871094,-73.93657684326173,40.82020568847656,single,0.3532688844172003,1,Fri,Bronx,Bronx,83,0~6,15.322505830143626
-73.91194915771484,40.80706787109375,-73.88874816894531,40.84192657470703,single,2.6953347880575014,0,Mon,Bronx,Bronx,1137,18~24,8.534041545300797
-73.90521240234375,40.9039306640625,-73.90989685058594,40.886329650878906,two_or_more,1.2390692582349137,14,Thu,Bronx,Bronx,318,12~18,14.02719914982921
-73.81183624267578,40.82192611694336,-73.82203674316406,40.82662582397461,single,0.625347214559702,0,Sun,Bronx,Bronx,233,18~24,9.662017048991103
-73.9295883178711,40.83272933959961,-73.95977783203125,40.8086395263672,two_or_more,2.29513748791854,21,Tue,Bronx,Bronx,865,18~24,9.552017290759242
-73.9176483154297,40.83700942993164,-73.888427734375,40.82963180541992,single,1.61386674310756,21,Sat,Bronx,Bronx,892,18~24,6.513363537205399
-73.92229461669923,40.83171081542969,-73.94394683837889,40.78631210327149,single,3.3320148120198056,15,Mon,Bronx,Bronx,1120,12~18,10.710047610063661
-73.8650894165039,40.87416076660156,-74.06417846679686,40.722206115722656,single,14.796422220574753,4,Sat,Bronx,Bronx,2454,0~6,21.70624286636883
-73.90725708007811,40.91050720214844,-73.89791107177734,40.89076614379882,single,1.447445039855179,7,Sat,Bronx,Bronx,375,6~12,13.895472382609718
-73.91255950927734,40.8359603881836,-73.91983032226561,40.82244873046875,single,1.0072309763559266,17,Fri,Bronx,Bronx,684,12~18,5.301215665031193
-73.89765930175781,40.81610870361328,-73.88636016845702,40.8276596069336,single,0.993030546575064,4,Tue,Bronx,Bronx,327,0~6,10.93244638431263
-73.91513824462889,40.8178596496582,-73.95397186279298,40.76533126831056,two_or_more,4.157587724209512,17,Fri,Bronx,Bronx,1871,12~18,7.999634317025251
-73.83519744873048,40.84481048583984,-73.86136627197266,40.833621978759766,two_or_more,1.5737878244602446,8,Wed,Bronx,Bronx,612,6~12,9.257575438001439
-73.9033203125,40.85015869140625,-73.86209106445312,40.83556365966797,two_or_more,2.383740525243871,23,Fri,Bronx,Bronx,796,18~24,10.780736043816503
-73.91502380371092,40.830055236816406,-73.94248962402342,40.82785415649414,single,1.4475860455821754,7,Sat,Bronx,Bronx,1151,6~12,4.527636632576743
-73.92636108398438,40.820266723632805,-73.91545867919923,40.83656692504882,single,1.261611423187752,5,Sun,Bronx,Bronx,252,0~6,18.0230203312536
-73.90571594238281,40.87764739990234,-73.91911315917967,40.84958267211913,single,2.059834552550678,6,Sun,Bronx,Bronx,540,0~6,13.732230350337852
-73.85079956054686,40.8274803161621,-73.92267608642578,40.82963180541992,single,3.770289649589841,0,Sat,Bronx,Bronx,958,18~24,14.16810306735222
-73.87500762939453,40.82931900024414,-73.88478088378906,40.831199645996094,two_or_more,0.5284286641500744,4,Sat,Bronx,Bronx,645,0~6,2.949369288279485
-73.91608428955078,40.816986083984375,-73.94813537597656,40.78970718383789,single,2.523393999003156,4,Sun,Bronx,Bronx,585,0~6,15.528578455404038
-73.8993911743164,40.83404922485352,-73.97506713867188,40.745338439941406,single,7.295354432131619,5,Wed,Bronx,Bronx,1167,0~6,22.504949405033273
-73.9166488647461,40.837158203125,-73.9166488647461,40.837158203125,single,0.0,9,Thu,Bronx,Bronx,1594,6~12,0.0
-73.92721557617188,40.81127166748047,-73.92739868164062,40.811138153076165,two_or_more,0.0133054846349624,11,Tue,Bronx,Bronx,45,6~12,1.064438770796992
-73.92386627197266,40.83823013305664,-73.90061950683594,40.86032104492188,single,1.951256943030869,3,Sat,Bronx,Bronx,959,0~6,7.32484358176343
-73.9198226928711,40.823150634765625,-73.94094848632812,40.8193817138672,two_or_more,1.1375450833098584,8,Sun,Bronx,Bronx,616,6~12,6.647990746616055
-73.9191665649414,40.83303451538086,-73.97637176513672,40.72533798217773,single,8.014307980849535,15,Sat,Bronx,Bronx,1962,12~18,14.705152258439515
-73.92008972167967,40.831729888916016,-73.92312622070312,40.82609176635742,single,0.4203464599613428,22,Fri,Bronx,Bronx,181,18~24,8.360482076579194
-73.89533233642578,40.81192398071289,-73.94952392578125,40.82769393920898,single,3.0420796644095423,8,Fri,Bronx,Bronx,1389,6~12,7.884439734970735
-73.92334747314453,40.82574844360352,-73.91854095458984,40.816421508789055,single,0.6911537964735545,12,Sun,Bronx,Bronx,309,6~12,8.052277240468594
-73.85498809814453,40.847759246826165,-73.82726287841797,40.85303115844727,two_or_more,1.497579769531842,4,Mon,Bronx,Bronx,539,0~6,10.002388071084658
-73.9283447265625,40.81187438964844,-73.91413879394531,40.809566497802734,single,0.7616304863781984,0,Mon,Bronx,Bronx,328,18~24,8.359358996833885
-73.91364288330078,40.82416534423828,-73.89192962646483,40.861175537109375,single,2.795856696622488,6,Wed,Bronx,Bronx,805,0~6,12.50321007185212
-73.9250717163086,40.815704345703125,-73.9188003540039,40.815555572509766,single,0.3289338117585221,0,Thu,Bronx,Bronx,149,18~24,7.947394109601876
-73.91954040527344,40.81507873535156,-73.94184875488281,40.79148864746094,two_or_more,2.004486778939532,19,Fri,Bronx,Bronx,639,18~24,11.292883261631166
-73.90978240966798,40.83188247680664,-73.88644409179686,40.86561965942384,single,2.629645468646906,9,Sat,Bronx,Bronx,711,6~12,13.31466060074383
-73.92835235595702,40.8091278076172,-73.92479705810547,40.83371353149414,single,1.7067084046579688,14,Sun,Bronx,Bronx,785,12~18,7.826943002253106
-73.85726928710938,40.87606048583984,-73.86290740966798,40.81696319580078,single,4.088628909829814,1,Fri,Bronx,Bronx,1034,0~6,14.235071639639585
-73.92406463623048,40.80712890625,-73.92631530761719,40.808082580566406,single,0.1351134581488783,5,Mon,Bronx,Bronx,25,0~6,19.456337973438472
-73.85639190673827,40.82752990722656,-73.84578704833984,40.81407928466797,single,1.0818888090194851,21,Wed,Bronx,Bronx,471,18~24,8.269213826900524
-73.92115020751953,40.845458984375,-73.92115020751953,40.845458984375,single,0.0,19,Tue,Bronx,Bronx,44,18~24,0.0
-73.85701751708984,40.840091705322266,-73.8569107055664,40.842098236083984,single,0.1385713262165427,18,Mon,Bronx,Bronx,330,12~18,1.5116871950895565
-73.92571258544923,40.8282470703125,-73.92832183837889,40.832378387451165,single,0.3161824055084635,0,Fri,Bronx,Bronx,143,18~24,7.959836782031249
-73.84122467041014,40.88692092895508,-73.88712310791014,40.8690185546875,single,2.702786112501178,19,Thu,Bronx,Bronx,974,18~24,9.989763865507433
-73.92118835449219,40.820899963378906,-73.94422912597656,40.819778442382805,single,1.2102942437991449,18,Fri,Bronx,Bronx,751,12~18,5.801676801167671
-73.92408752441406,40.809669494628906,-73.930908203125,40.80833053588867,single,0.369349532860994,2,Sat,Bronx,Bronx,60,0~6,22.160971971659638
-73.90287780761719,40.85785675048828,-73.96261596679686,40.79721450805664,single,5.22634370704677,7,Mon,Bronx,Bronx,2447,6~12,7.688940476243717
-73.90646362304686,40.85491180419922,-73.91143798828125,40.80693054199219,single,3.321132591844,0,Sat,Bronx,Bronx,539,18~24,22.181961652390353
-73.92082977294923,40.82979583740234,-73.88475799560547,40.843482971191406,single,2.113248017734965,13,Sat,Bronx,Bronx,1426,12~18,5.334987983061622
-73.92762756347656,40.81811141967773,-73.97207641601561,40.765403747558594,single,4.319900115079737,7,Sat,Bronx,Bronx,934,6~12,16.650578602020403
-73.90931701660156,40.8231315612793,-73.91734313964845,40.81623840332031,single,0.6350336169062641,8,Fri,Bronx,Bronx,206,6~12,11.097674858556072
-73.88574981689453,40.87907409667969,-73.92980194091797,40.85475540161133,two_or_more,2.853272534207954,18,Mon,Bronx,Bronx,1163,12~18,8.832141980351363
-73.90460968017578,40.8571662902832,-73.90460968017578,40.8571662902832,single,0.0,13,Fri,Bronx,Bronx,16,12~18,0.0
-73.92855072021484,40.83454132080078,-73.84921264648438,40.82441329956056,single,4.216718579635425,3,Sun,Bronx,Bronx,663,0~6,22.896209482183302
-73.88870239257811,40.87290191650391,-73.80701446533203,40.81361389160156,single,5.92125859521376,2,Sun,Bronx,Bronx,979,0~6,21.77378032969309
-73.92799377441406,40.830692291259766,-73.95048522949217,40.80144882202149,two_or_more,2.3371343545254475,17,Wed,Bronx,Bronx,1163,12~18,7.234465757774386
-73.91290283203125,40.80466842651367,-73.9367446899414,40.83242416381836,single,2.28697834963314,1,Fri,Bronx,Bronx,442,0~6,18.62697298343734
-73.92849731445312,40.81124114990234,-73.92849731445312,40.81124114990234,single,0.0,18,Thu,Bronx,Bronx,585,12~18,0.0
-73.9230728149414,40.826210021972656,-73.9852294921875,40.765228271484375,two_or_more,5.322702738674897,15,Mon,Bronx,Bronx,1793,12~18,10.686965900295387
-73.93186950683594,40.832801818847656,-73.93186950683594,40.832801818847656,single,0.0,11,Thu,Bronx,Bronx,815,6~12,0.0
-73.92281341552734,40.83171463012695,-73.92281341552734,40.83171463012695,two_or_more,0.0,15,Thu,Bronx,Bronx,197,12~18,0.0
-73.92453765869139,40.82371139526367,-73.92977905273438,40.81928253173828,single,0.4109567394651978,5,Thu,Bronx,Bronx,172,0~6,8.60142012834135
-73.9138412475586,40.861236572265625,-73.97645568847656,40.79568099975586,single,5.5887030500490535,20,Mon,Bronx,Bronx,636,18~24,31.634168207824832
-73.92616271972656,40.80635833740234,-74.00801849365233,40.74702835083008,single,5.932689601056732,22,Tue,Bronx,Bronx,1187,18~24,17.992992892842658
-73.91241455078125,40.84226608276367,-73.90289306640625,40.8299560546875,single,0.9851659881231564,7,Mon,Bronx,Bronx,943,6~12,3.76097301934609
-73.8406753540039,40.82807159423828,-73.79414367675781,40.81181335449219,single,2.6848699290067217,0,Sun,Bronx,Bronx,173,18~24,55.87012569031329
-73.92623138427734,40.82715606689453,-73.92475891113281,40.82777786254882,single,0.0883045978981073,4,Sat,Bronx,Bronx,140,0~6,2.270689660237045
-73.92993927001953,40.812114715576165,-73.92993927001953,40.81211853027344,single,0.0002632272482377,5,Wed,Bronx,Bronx,9,0~6,0.10529089929508
